movieId,imdbId,actor1,actor2,director
79299,874957,779325,741242,165472
79333,60161,81055,947238,165472
79357,485947,1467,1631,165472
79428,427152,136797,74862,165472
79501,352465,847607,1107026,165472
79536,1227536,24902,291918,165472
79553,1386932,947447,2119781,165472
79572,493949,1428821,1411125,165472
79590,1205535,1876,58581,165472
79592,1386588,2071,1157013,165472
79677,1522863,399639,3998863,165472
79684,437405,1435,1099,165472
79695,1320253,23,5458,165472
79702,446029,148418,1085,165472
79798,1424797,234237,230859,165472
79868,1220214,836343,2008435,165472
79879,464154,377,609,165472
79895,1179025,2864046,23832,165472
79897,1194263,38,651,165472
79946,1285309,141,193,165472
80083,142235,637586,299192,165472
80094,1320244,264579,68042,165472
80124,284492,968541,972458,165472
80126,1440728,123,8495,165472
80139,1117523,424216,54664,165472
80162,1183276,674816,1285144,165472
80166,889573,867,1043006,165472
80219,985694,1803,134,165472
80241,1322312,106,519043,165472
80363,1220634,17,5123,165472
80454,1428453,474354,24902,165472
80463,1285016,251986,1913734,165472
80478,62043,37057,408076,165472
80489,840361,255,356017,165472
80549,1282140,1297015,46112,165472
80551,879870,21,4001891,165472
80553,1049402,290556,745403,165472
80572,1356864,1618,486018,165472
80584,1067733,80389,677471,165472
80586,817177,1630992,2786608,165472
80590,1027718,833677,4081606,165472
80615,1219342,1120593,180411,165472
80693,804497,1507857,2911881,165472
80727,1251757,5561,61,165472
80748,23753,35159,40374,165472
80831,1228987,2240346,1631269,165472
80834,1727587,717603,389109,165472
80839,1028576,178,518,165472
80846,1314655,582149,1334869,165472
80858,1414382,68338,13,165472
80860,1055292,1337,241049,165472
80862,1584016,148826,1413364,165472
80864,1182350,428121,172604,165472
80880,1423995,134,157,165472
80906,1645089,354,4968464,165472
80917,1470827,105894,2016345,165472
80969,1334260,1659547,1940449,165472
81018,775489,232357,3946526,165472
81087,886539,1027719,1234298,165472
81132,1612774,81888,687443,165472
81156,1116184,424216,54664,165472
81158,1559549,4319742,4318679,165472
81191,1566648,5653572,5653622,165472
81229,1245526,246,571,165472
81257,1340107,675409,426435,165472
81383,1465487,244151,660854,165472
81417,1536044,4148609,170521,165472
81456,1600524,2873161,2671105,165472
81512,1212419,208426,627245,165472
81520,1156466,12078,420926,165472
81535,1477076,68551,541908,165472
81537,1231583,375,302108,165472
81562,1542344,290556,544718,165472
81564,1001526,2071,93,165472
81591,947798,204,5109,165472
81681,41497,288003,110159,165472
81782,477080,243,1517976,165472
81784,1126618,1046097,638,165472
81786,1020773,3,1468516,165472
81788,1458175,128,6969,165472
81791,1421051,1151,690686,165472
81819,1164999,849,3159825,165472
81831,1467273,557609,708045,165472
81834,926084,63149,914612,165472
81845,1504320,147,307,165472
81847,398286,601553,1157048,165472
81910,1326733,93971,3409359,165472
81932,964517,242,288,165472
81949,1403988,5017,241049,165472
82041,1316536,1882152,2029984,165472
82053,1194417,228,551154,165472
82088,1611211,1164552,378932,165472
82093,1213648,268199,461136,165472
82095,1564585,50156,217409,165472
82152,1152398,1641117,103299,165472
82167,758752,350453,4266,165472
82169,980970,1670137,1342727,165472
82202,1243957,136,1401,165472
82242,1401143,2762369,866918,165472
82366,1270835,364583,865302,165472
82378,1175709,331516,379,165472
82459,1403865,313,2794962,165472
82461,1104001,313,133056,165472
82499,1341188,702,74862,165472
82527,1423894,316079,340284,165472
82534,1172991,255,169,165472
82641,61597,911093,156991,165472
82667,1588170,496932,158856,165472
82684,1488163,2540339,2555547,165472
82744,1433108,425005,4170324,165472
82765,1319718,329,910966,165472
82767,935075,173,1173,165472
82848,11541,36,781623,165472
82852,970866,134,1774,165472
82854,1320261,85312,781981,165472
82857,1517252,,,165472
83086,1126591,333,4694,165472
83132,1568921,2030779,1847099,165472
83134,1465522,479527,876138,165472
83177,1302067,101,5493,165472
83270,1371155,1020089,2057859,165472
83349,990407,736622,17271,165472
83369,1023114,1058007,268199,165472
83374,1032751,41752,98378,165472
83480,479997,115,579,165472
83601,1426352,3437671,343585,165472
83613,409847,185819,817844,165472
83796,1217637,512071,1208167,165472
83803,1620446,253778,,165472
83827,1391092,4198233,5124809,165472
83910,1578275,681,416673,165472
83969,32410,747,2107,165472
83976,1740047,176869,117339,165472
84152,1219289,177896,134,165472
84156,1683876,1348,6243677,165472
84187,860906,594074,644527,165472
84189,1242432,1713632,105226,165472
84240,1422032,869088,305558,165472
84246,39502,214529,362267,165472
84273,1781069,2879822,4234295,165472
84374,1411238,204,511,165472
84392,1189340,19,673,165472
84414,1699114,219835,376716,165472
84512,21910,290215,566948,165472
84523,63186,619938,847114,165472
84553,50832,657088,631147,165472
84601,1401152,553,1208167,165472
84615,1477837,115918,604,165472
84637,377981,564215,1289434,165472
84696,1320239,47155,929489,165472
84716,1499666,1045684,1585573,165472
84772,1092026,1904886,670408,165472
84799,69738,827137,694293,165472
84844,238883,91074,837744,165472
84847,1366312,304801,2091,
84942,1502404,115,1720028,165472
84944,1192628,136,279545,165472
84950,810922,33341,267506,165472
84952,1590089,559381,454128,165472
84954,1385826,354,1289434,165472
85020,472399,5458,4936,165472
85022,480687,5562,837177,165472
85025,1034389,1475594,351495,165472
85056,1464540,1641117,648249,165472
85131,1217613,1173,1913125,165472
85179,1474276,112634,3142576,165472
85213,1510938,168,169,165472
85259,61199,1359,560076,165472
85261,1305591,1293,283945,165472
85295,1618435,2064412,3072243,165472
85316,72410,1982,92426,165472
85334,93146,609078,817635,165472
85342,1555149,609944,2046691,165472
85354,411272,1993,756203,165472
85367,1564367,1191,98,165472
85394,1664894,1348,2957582,165472
85397,1486185,1086543,198,165472
85399,1464174,1454,1040365,165472
85401,1512235,933988,680983,165472
85412,1740707,422151,3331177,165472
85414,945513,350453,1157358,165472
85438,1229822,1985859,6826,165472
85510,978764,115161,180411,165472
85565,1487118,646948,2051874,165472
85736,1334585,533691,3224868,165472
85774,1424432,784389,1169354,165472
85780,1701991,532235,97504,165472
85788,1591095,93394,126284,165472
85796,1640459,442,3395644,165472
85881,1606392,316079,752407,165472
85885,1263750,25745,1388067,165472
86000,1560139,2034752,372511,165472
86014,1650043,2325393,1256602,165472
86028,1220888,206,33946,165472
86059,1411704,5188,125897,165472
86066,820096,2067903,118161,165472
86068,450827,883754,1794809,165472
86142,1436045,945131,1303233,165472
86190,993842,151968,51509,165472
86237,78588,121708,934983,
86279,1194612,1815379,1495134,165472
86286,94939,305,868123,165472
86290,1179947,382805,805167,165472
86293,1334512,125897,545,165472
86295,1262416,1423955,413996,165472
86298,1436562,228327,17236,165472
86320,1527186,379,125,165472
86332,800369,116511,204,165472
86345,1421373,127373,,165472
86347,1190722,127373,,165472
86355,480239,227994,101198,165472
86377,927619,127373,,165472
86487,1492030,701,639928,
86504,405455,229,1585923,165472
86548,1067583,702,1500155,165472
86593,1223236,168,1772,165472
86628,1416801,829032,352,165472
86644,1596343,4874,908094,165472
86668,1347439,,,
86721,1013607,,,165472
86781,1255953,1323233,4841645,165472
86815,1596346,1455681,166,165472
86817,491152,329481,5028,165472
86833,1478338,1325419,187719,165472
86835,822847,79273,881631,165472
86864,55198,756998,46359,165472
86880,1298650,136,4851,165472
86882,1605783,5562,1046097,165472
86892,1527788,1047193,3393343,165472
86898,478304,93,576,165472
86911,1411697,177896,115918,165472
86922,1528313,688143,200702,165472
86960,1176724,1036181,992694,165472
87028,1265990,1015262,1310368,165472
87192,1478964,2092886,3915784,165472
87194,1441912,64,389,165472
87197,1533117,334,311212,165472
87222,1302011,85312,1401,165472
87232,1270798,564215,2875966,165472
87234,1440292,852965,175916,165472
87287,1307861,1233,3180867,165472
87298,1531663,2071,3246926,165472
87304,1532503,191,1626,165472
87306,1650062,1525807,875768,165472
87413,115658,674816,243355,165472
87430,1133985,5351,515116,165472
87444,1340773,330687,1303,165472
87483,1396218,12,1303,165472
87485,1284575,139,700577,165472
87520,1399103,479471,2492819,165472
87522,1583420,158,2089529,165472
87529,1240982,1144419,290556,165472
87660,1742683,249,1334,165472
87785,1135084,2093097,159789,165472
87834,312941,938893,482963,165472
87867,1222817,416673,206257,165472
87869,1499658,867,2528248,165472
87876,1216475,1249256,5562,165472
87960,1253565,306013,3059795,165472
88069,1934231,1405359,1983888,165472
88094,1764726,569033,1481177,165472
88108,1067774,1411125,155632,165472
88125,1201607,146,2091,165472
88129,780504,331516,1659547,165472
88140,458339,262635,2017943,165472
88163,1570728,136797,331516,165472
88179,1563738,4266,836343,165472
88235,1540133,2426101,4961072,165472
88267,1449283,92,191906,165472
88272,1714208,1717573,4897618,165472
88327,69518,156955,1036654,165472
88345,323250,345,422,165472
88356,472181,279,439,165472
88405,1632708,5493,5109,165472
88448,1360822,2181,392913,165472
88515,1297919,5458,175916,165472
88593,1230385,1978402,2412823,165472
88672,1637706,74862,838267,165472
88697,120240,410347,472398,165472
88699,1500491,10429059,331577,165472
88744,1318514,785227,465269,165472
88746,1687281,3846106,604,165472
88785,1488555,5351,867,165472
88810,1454029,1297015,205626,165472
88812,1622547,251986,1144419,165472
88911,1455151,367,142704,165472
88932,1622979,1949,68187,165472
88954,1268799,652663,3587069,165472
89028,1270761,1279472,2902289,165472
89030,1438176,947338,268199,165472
89039,1549572,544611,177987,165472
89047,1403177,330687,204477,165472
89072,1464580,1269733,1693954,165472
89085,1226753,545,929489,165472
89087,1657507,757855,3244,165472
89090,1621444,3846623,792426,165472
89118,1189073,104,25745,165472
89190,816462,597388,2332,165472
89208,1104006,4558737,59215,165472
89281,1316037,3180472,3179972,165472
89305,1716772,3020713,118617,165472
89343,873886,294,32597,165472
89386,1417592,1081,2461,165472
89388,1742650,572,112,165472
89427,1633356,668139,168242,165472
89470,1598778,569,1239049,165472
89492,1210166,93,1706767,165472
89580,1560970,4100042,4500225,165472
89582,1632547,297956,218942,165472
89586,1825918,1605108,864308,165472
89678,844794,416524,2595677,165472
89745,848228,375,262635,165472
89753,1340800,835016,457,165472
89759,1832382,1818216,368689,165472
89761,1571222,461136,1557,165472
89774,1291584,249291,362766,165472
89804,1124035,331516,123,165472
89837,1788391,556453,1769728,165472
89840,1448755,5458,65411,165472
89862,1242599,3035239,3034435,165472
89864,1306980,330687,736622,165472
89898,459748,1596785,947236,165472
89904,1655442,241121,67367,165472
89939,41414,605851,864397,165472
89945,1520494,2504006,1555429,165472
90057,1675192,788335,1567113,165472
90243,58652,848533,619228,165472
90245,86907,2870521,8986788,165472
90249,433035,413168,2023672,165472
90343,1068242,1552693,25846,165472
90345,905372,935541,249291,165472
90353,1533013,4480806,4742,165472
90357,1204340,611932,482311,165472
90374,1441326,647634,3571592,165472
90376,1242460,84277,604,165472
90384,497329,327764,1140952,165472
90403,1509767,532193,17,165472
90405,1637688,5493,1312575,165472
90428,466893,1593,810397,165472
90430,1692486,149,701,165472
90439,1615147,228,79273,165472
90469,1778304,1584283,2166469,165472
90471,1582248,262635,44086,165472
90522,1634122,54087,141422,165472
90524,1600195,1362962,4670877,165472
90528,1440345,576,28826,165472
90531,1723811,1055413,3046705,165472
90576,770703,267506,262635,165472
90600,1614989,377336,4033934,165472
90603,1672723,186505,136027,165472
90630,1784538,593639,1204972,165472
90647,448694,104,161,165472
90717,471042,1774,552,165472
90719,1616195,138,357979,165472
90738,1646980,152,33341,165472
90746,983193,6826,785227,165472
90769,1510934,3524805,166664,165472
90809,1847731,2277885,4391872,165472
90863,1113829,3656,52,165472
90866,970179,1426,56187,165472
90888,1253864,147147,62,165472
90890,810913,1191,199,165472
90943,1972663,1348,52358,165472
90945,685628,10795,36257,165472
91077,1033575,123,940362,165472
91079,1758692,947338,428065,165472
91094,1204342,781981,10736,165472
91104,1324999,1210124,83655,165472
91126,1568911,3528539,611932,165472
91128,376136,136,1173,165472
91233,945571,,,165472
91261,1239426,2675654,968541,165472
91266,1071358,1411125,119206,165472
91273,1181795,1326,137468,165472
91323,1366344,1706767,2504006,165472
91325,477302,158,4223385,165472
91337,1124388,1353748,341431,165472
91353,109162,136789,868139,165472
91355,371552,136789,222088,165472
91386,1402488,16141,101603,165472
91414,1430607,564215,491402,165472
91470,1634136,151968,88127,165472
91483,1308729,23,437646,165472
91485,1764651,23,5458,165472
91488,84701,309,109076,165472
91500,1392170,1804,4747,165472
91529,1345836,288,198,165472
91535,1194173,719637,1277,165472
91542,1515091,375,179,165472
91571,1372686,12493,146,165472
91622,1625346,234,652663,165472
91628,1598822,201,137498,165472
91630,1229238,129,1745736,165472
91653,1389137,354,42406,165472
91658,1568346,185819,1913734,165472
91660,1093357,386472,1880888,165472
91666,42665,27,132224,165472
91671,1615918,5134,189144,165472
91688,1251743,124,1427,165472
91690,1720616,4395,922724,165472
91784,1682246,4743,75359,165472
91842,1524137,906301,2655177,165472
91860,83318,,,165472
91869,1787660,155,57321,165472
91873,1710396,1451,573,165472
91890,1007029,658,98,165472
91935,1541149,3726887,2016685,165472
91947,1336006,1044403,943699,165472
91974,1496025,295,1653,165472
91976,1601913,553,342029,165472
91978,1568338,941777,1861781,165472
91981,1726738,311212,1281653,165472
92008,1506999,2442289,294,165472
92046,780002,1382571,1517001,165472
92048,896872,1838,603,165472
92094,995036,855039,5645,165472
92192,1772240,1406239,654197,165472
92198,1214962,115,5064,165472
92234,485985,5024,421,165472
92243,1410063,288,4809043,165472
92259,1675434,167388,1082477,165472
92264,1598828,1337,641816,165472
92309,1594562,668139,372366,165472
92348,64714,411077,297847,165472
92391,1703199,1649128,1556638,165472
92420,1706593,285153,3887625,165472
92422,1596365,4610169,4303322,165472
92427,1802810,487884,5525876,165472
92439,1645080,383603,731075,165472
92475,1955162,193231,1674895,
92494,439553,602836,372423,165472
92507,1599348,243,5351,165472
92509,1606389,1046097,1475594,165472
92535,2112999,127373,,165472
92637,203612,40703,765823,165472
92643,2011971,271408,4563869,165472
92665,1996264,1601643,2312345,165472
92674,1509130,111355,5273,165472
92681,1397514,425005,323,165472
92694,1439572,1200692,5009714,165472
92730,249131,876812,433519,165472
92760,57859,247856,314947,165472
92938,1071875,115,686376,165472
92954,1073510,244,1089,165472
93006,2033193,202305,4013413,165472
93008,2040264,202305,4013413,165472
93022,1129427,4753,4965,165472
93040,98769,1832,364915,
93114,56171,771268,49306,165472
93134,1805297,524528,452161,165472
93139,1705773,834282,924918,165472
93193,1530983,477127,195,165472
93208,100409,21656,267724,165472
93242,1838544,1086543,839326,165472
93270,1636826,3287038,3967796,165472
93272,1482459,362,115918,165472
93287,1053810,92,85312,165472
93297,1591479,5266328,5266262,165472
93320,383678,1033215,1036211,165472
93326,1596350,702,1517976,165472
93363,401729,2018237,1211488,165472
93443,1456635,5405,59431,165472
93502,1535970,402271,5024,165472
93510,1232829,1706767,1475594,165472
93512,1588334,781981,115918,165472
93563,1592525,1602,1192254,165472
93598,1680114,4235904,4444671,165472
93610,1477109,45412,1800338,165472
93721,1772925,4807635,4929877,165472
93723,1667307,1950086,2060371,165472
93740,1441952,906756,1289434,165472
93766,1646987,941777,553,165472
93790,1683526,4778,1315,165472
93805,1034314,108743,45613,165472
93819,1610996,342213,1352905,165472
93831,1605630,4755,4989,165472
93838,1899353,3299397,3029144,165472
93840,1259521,1393354,116511,165472
93855,1912398,615063,1827469,165472
93980,383010,5003,766005,165472
93982,1486192,131,1812656,165472
93988,417349,218923,35514,
94011,1307873,104,470981,165472
94015,1667353,21,2934314,165472
94018,1440129,2018237,2907,165472
94070,1412386,1132,929489,165472
94122,1605782,736622,11,165472
94130,1682181,49564,4956884,165472
94150,1435513,199215,350454,165472
94160,1401113,574615,104376,165472
94262,52587,291821,285264,165472
94266,1195478,781981,1289434,165472
94323,1621045,1013003,1483196,165472
94325,1327194,137498,227994,165472
94405,1656190,5458,4313845,165472
94478,1077368,136,201,165472
94494,1641385,811242,1589312,165472
94503,1657299,4897875,602836,165472
94661,1434447,1633541,159159,165472
94677,1645170,56187,46223,165472
94735,490048,11,,
94777,1409024,226,169,165472
94780,1735898,829576,116511,165472
94799,1748207,1706832,1656122,165472
94810,1298554,117709,101107,165472
94833,1430626,424,293509,165472
94864,1446714,636426,1055413,165472
94867,2040560,2362068,1137659,165472
94896,1704573,85312,511,165472
94919,1196340,1904886,551,165472
94931,1592281,931329,736622,165472
94953,1655460,74862,98,165472
94959,1748122,246,157,165472
94985,1567609,154,3172776,165472
95004,934706,284,162,165472
95067,763831,552,913488,165472
95088,1862079,2201555,4649894,165472
95105,1277953,1774,1674,165472
95135,1742336,2320312,243233,165472
95145,142251,637586,875442,165472
95147,142249,637586,299228,165472
95149,1398941,317,175834,165472
95163,142248,637586,468708,165472
95165,142240,637586,299192,165472
95167,1217209,531808,175262,165472
95170,118692,641314,913,165472
95175,1292594,2312345,1852,165472
95182,142233,637586,849028,165472
95193,143808,65942,191906,165472
95199,1586265,139,182,165472
95201,1859650,4997618,2918889,165472
95207,1611224,907548,1002641,165472
95218,2008513,5357278,4978263,165472
95307,1336608,25846,5088247,165472
95309,1307068,136797,461136,165472
95311,1245104,842339,,165472
95313,455565,662088,524726,165472
95377,479113,,,165472
95441,1637725,242,5109,165472
95449,1915581,19,1475594,165472
95473,142237,637586,299192,165472
95475,1125254,637586,299192,165472
95497,142241,637586,299192,165472
95499,142242,793554,637586,165472
95508,1598873,293,1648,165472
95510,948470,1940449,1297015,165472
95519,142238,637586,299192,165472
95543,1667889,2106637,66877,165472
95558,2125435,483292,4833412,165472
95583,1615065,515116,2018237,165472
95624,1313113,2167957,1719329,165472
95633,1078933,7993,2734149,165472
95654,131409,677037,,165472
95690,1568341,180984,96,165472
95717,1820723,41285,2269396,165472
95720,1298649,1774,681,165472
95738,283851,1581,158,165472
95744,1602472,1674,365,165472
95761,1726669,19,386472,165472
95771,285036,637586,849028,165472
95780,142234,637586,476223,165472
95796,1137996,1327,1296597,165472
95839,216621,1772,129,165472
95843,58154,348,1666,165472
95858,248808,250995,,165472
95873,1839492,200452,144374,165472
95875,1386703,268199,295,165472
95939,1924394,4834796,2859781,165472
95949,1630637,100556,90469,165472
95965,142245,637586,443733,165472
96004,142247,637586,849028,165472
96007,142232,637586,299228,165472
96020,1235841,1404059,214134,165472
96079,1074638,185819,1132,165472
96084,57286,1768,709951,165472
96110,1790886,2071,302108,165472
96114,1990181,1151,5002,165472
96121,1535438,658,169,165472
96150,2125666,5938541,5938543,165472
96281,1623288,2240346,323538,165472
96283,2023453,2325393,1872,165472
96373,1441940,5860144,4141252,165472
96411,2076781,5295,1778,165472
96417,1547234,330687,1268158,165472
96430,1462769,495,249291,165472
96432,1212450,479471,362766,165472
96448,1714203,1263939,1926948,165472
96471,106104,545,68552,
96488,2125608,5220239,168977,165472
96518,365651,545,192377,
96520,114182,545,249622,165472
96530,1619277,781899,274,165472
96563,2028530,4979145,4979241,165472
96567,1840417,598,1314,165472
96588,1981677,447695,2799457,165472
96606,770802,5530711,55307,165472
96608,114308,21656,853122,165472
96610,1276104,330687,246,165472
96616,1232200,1191,1676221,165472
96655,1990314,1449,5188,165472
96691,1855325,17,347149,165472
96726,1710417,1950086,1172478,165472
96728,1560747,1618,141307,165472
96737,1343727,881631,939943,165472
96811,1855199,350453,671567,165472
96815,2105044,2015221,2721366,165472
96821,1659337,503567,1518,165472
96829,2106476,586568,488917,165472
96832,2076220,491777,778568,165472
96861,1397280,553,1192254,165472
96917,1582507,2225369,1302735,165472
96935,319901,155618,490513,165472
96945,1638328,2864046,3794614,165472
96964,1658837,4754,272706,165472
96975,1592873,1700638,3150488,165472
97024,2053425,182839,774386,165472
97168,1183919,249,5187,165472
97172,1142977,1573,1737,165472
97188,1922777,16,1628115,165472
97194,376921,118,287759,165472
97225,837562,1191,1676221,165472
97230,2014338,1761718,841,165472
97285,54325,594702,913843,165472
97304,1024648,255,186505,165472
97306,1931533,685856,836121,165472
97328,1872818,110214,647634,165472
97470,1886493,15196,1223023,165472
97643,1649444,1206701,554614,165472
97665,1597522,367,46347,165472
97701,2109184,220937,110598,165472
97742,1712170,1347153,122653,165472
97752,1371111,158,932,165472
97757,424755,20158,21775,165472
97785,938330,2564938,3229685,165472
97836,1648179,416673,161,165472
97858,1655416,316805,3851308,165472
97860,1764234,93,105894,165472
97866,1966604,7926103,5147401,165472
97870,1866249,370035,166,165472
97904,2063781,935541,666739,165472
97913,1772341,604,798971,165472
97921,1045658,177896,2225369,165472
97923,1907668,1229204,243,165472
97936,1781769,532193,533847,165472
97938,454876,4139037,451234,165472
97950,1258972,753526,950935,165472
97988,1713476,1863607,1706832,165472
98061,1900893,2202409,3049403,165472
98083,1753968,424216,242756,165472
98122,1942884,2084774,4924938,165472
98124,2313197,693,1736769,165472
98154,443272,358,398,165472
98160,1493157,5491,652663,165472
98175,1545106,224,1269983,165472
98203,1673434,829576,1500155,165472
98230,1715873,1475594,1564087,165472
98239,1234719,116511,669681,165472
98243,1446192,1517976,285,165472
98279,2006040,670408,2367998,165472
98296,1667310,51509,1312575,165472
98361,1531901,151968,144282,165472
98491,2388725,434969,1312566,165472
98499,79315,329,862875,165472
98503,80623,329,432005,165472
98585,975645,164,545,165472
98604,1798188,619178,645411,165472
98607,1483797,45412,1066974,165472
98623,86605,5033,762632,165472
98633,89177,5033,156875,165472
98697,66798,893341,107035,165472
98799,1979172,1037,92,165472
98809,903624,5212,293509,165472
98836,1477855,195,1473,165472
98908,1241017,58357,1269983,165472
98961,1790885,164809,302453,165472
99005,1925431,241049,246,165472
99007,1588173,396558,195424,165472
99030,1901040,687443,431956,165472
99087,1540128,12493,4754,165472
99106,1694020,659,736622,165472
99112,790724,129,683253,165472
99114,1853728,4937,910607,165472
99117,1758830,74862,5182,165472
99122,97550,607403,633457,165472
99130,113376,397212,410835,165472
99145,1649419,915208,191,165472
99149,1707386,413168,128,165472
99191,115813,5188,5442,165472
99415,1047540,345,541,165472
99437,1783732,3311695,2373827,165472
99532,230534,367,201,
99574,2091473,354,5396407,165472
99636,2181931,4437,1300009,165472
99638,1244666,411682,1097739,165472
99721,1572315,1275259,3973444,165472
99728,1321870,576,564697,165472
99750,1491044,788335,213,165472
99764,2396224,,,165472
99813,2166834,693,1736769,165472
99846,2366308,10553,726,165472
99853,1762248,3570554,956146,165472
99910,1549920,1377287,216,165472
99917,2084989,1541272,1503403,165472
99992,1770734,55503,4901062,165472
100044,1806234,457,373443,
100068,1911553,606,94921,165472
100083,1333125,598,1427,165472
100106,2152198,1670978,,165472
100159,2023690,1546686,203688,165472
100163,1428538,719637,2605345,165472
100194,2274356,1812944,41325,165472
100226,1853643,251986,502425,165472
100277,2153963,1703853,326937,165472
100302,1374992,836343,379,165472
100304,2081437,1506908,611932,165472
100306,165623,496441,402234,165472
100326,1389096,199,686,165472
100383,2053463,1913734,1439162,165472
100390,2024432,867,56525,165472
100397,1935896,4650038,409401,165472
100487,1559547,2403277,2129444,165472
100498,1606378,246,2541974,165472
100507,1711425,1886602,2799457,165472
100527,1702439,25846,954529,165472
100553,2092588,41003,285,
100556,2375605,5262787,526278,165472
100579,1659343,241,185,165472
100611,765446,409,1117791,165472
100714,2209418,16,365,165472
100737,882977,425005,1608,165472
100810,2387433,5392,357979,165472
100843,1954701,771713,778348,165472
100882,2017561,795517,3491286,165472
100906,100107,1108,160004,165472
101025,1351685,396558,1870434,165472
101070,2258858,5179673,5179652,165472
101072,1663636,653025,1382571,165472
101074,51850,1078,173416,165472
101076,1583421,425005,596,165472
101088,1682180,1985859,173,165472
101112,1623205,290556,5109,165472
101142,481499,115,1297015,165472
101283,790628,136797,114,165472
101360,1911644,932,111355,165472
101362,2302755,12493,1173,165472
101415,1763303,142938,3729721,165472
101423,427531,2263555,945726,
101525,1817273,331516,3995471,165472
101529,1935902,1017334,294,165472
101531,1745862,199,545,165472
101577,1517260,1212051,5531542,165472
101612,1814621,275486,361715,165472
101739,1288558,3994408,2057036,165472
101741,1924429,564215,1993,165472
101765,1986843,1208167,200702,165472
101864,1483013,129,151,165472
101884,1507563,932,553648,165472
101895,453562,1569276,148,165472
101962,2140203,594497,651534,165472
101973,1433811,867,204706,165472
102007,903135,941404,1290102,165472
102025,61549,1059111,1059046,165472
102033,1980209,242,425005,165472
102058,1325753,851317,937869,165472
102066,1977895,1977378,3598223,165472
102070,1525366,4162662,334324,165472
102084,2027128,175834,4857,165472
102088,1462900,504897,1087183,165472
102123,1245492,290556,1706767,165472
102125,1300854,375,569,165472
102165,2055765,194,294,165472
102194,1935179,19,702,165472
102217,152183,382805,,165472
102278,1551630,1221906,996669,165472
102338,75202,297143,156891,165472
102378,762138,282885,263,165472
102407,1343092,2179281,3801004,165472
102445,1408101,1517976,70427,165472
102481,2234155,681,5562,165472
102590,462246,2214756,2217621,165472
102602,76391,452795,594796,165472
102666,70233,945085,47561,165472
102684,1602613,331516,218,165472
102686,1951261,177896,115918,165472
102716,1905041,4874,908094,165472
102720,848537,2981935,2106637,165472
102735,78937,114487,8364,165472
102742,389448,,,165472
102747,7264,122,701012,165472
102749,78938,114487,783314,165472
102760,1489167,384628,2703386,165472
102800,2347569,1950086,2316017,165472
102802,1731697,600667,1117,165472
102819,1291580,354,836,165472
102823,262240,577263,104131,165472
102852,1091863,32696,109693,165472
102880,1815862,1535523,226,165472
102903,1670345,251986,749263,165472
102984,1857842,394034,2438792,165472
102993,1727388,136797,1057,165472
103027,2094064,9918,219206,165472
103042,770828,147147,10736,165472
103048,2179116,3538718,2773059,165472
103075,2184339,16,372176,165472
103085,1879032,732497,447695,165472
103107,2396566,4693,3646228,165472
103137,2132285,4583512,3441152,165472
103141,1453405,345,422,165472
103171,1978524,5811172,5310631,165472
103210,1776196,586003,3509465,165472
103219,2103217,2482391,24683,165472
103221,1935065,477127,3512758,165472
103228,1663662,402271,1459109,165472
103233,2465238,317,1684869,165472
103235,1924396,1691,836343,165472
103245,391728,234979,4825,165472
103249,816711,93,257969,165472
103253,1535108,354,149,165472
103335,1690953,136797,1325419,165472
103339,2334879,1475594,4937,165472
103341,1213663,2037112,5415965,165472
103366,1893256,5458,125588,165472
103372,2404463,113,56525,165472
103384,1210819,136,2309517,165472
103449,1829012,1046097,636426,165472
103483,2450186,1494818,2940487,165472
103502,1877797,164929,6203418,165472
103539,1714206,1886602,940362,165472
103543,2265534,68338,336701,165472
103596,2724064,5575,5346,165472
103602,2523852,272401,,165472
103606,2205697,1427,124,165472
103609,103978,717212,552086,165472
103624,2334649,430107,246686,165472
103655,790736,313,5351,165472
103685,2375574,1027986,272252,165472
103688,1457767,267812,93394,165472
103755,1860353,5351,316079,165472
103772,1430132,413168,514884,165472
103801,2265398,1312575,2159926,165472
103810,1821694,246,518,165472
103819,2234025,1597316,2159926,165472
103865,2053423,2693238,1325419,165472
103883,1272878,243,242,165472
103980,2334873,949,137516,165472
103984,2358891,785842,893872,165472
104017,181947,15446,259471,165472
104069,2510998,127373,,165472
104074,1854564,503567,1275259,165472
104076,2017020,279,439,165472
104078,469021,538,176869,165472
104129,2016940,155392,206,165472
104141,346578,175834,1456471,165472
104211,1723121,98,837177,165472
104218,2191701,1191,416673,165472
104241,1650554,1093951,1631269,165472
104243,1411250,4874,3244,165472
104245,1691917,176981,5078,165472
104272,2545118,574728,5778843,165472
104283,2013293,30417,632689,165472
104303,2357129,511,551,165472
104337,1327773,1845,1755886,165472
104339,2294677,1128572,1117791,165472
104374,2194499,1727304,1046097,165472
104419,1494772,287,1319,165472
104457,1853739,18018,2431167,165472
104644,2546038,51469,6535723,165472
104760,2167202,16,1411125,165472
104780,211653,334563,488198,165472
104837,93820,467563,885707,165472
104841,1454468,113,123,165472
104863,1486834,705356,144374,165472
104875,2245195,2297889,1828101,165472
104879,1392214,413168,350453,165472
104906,1985019,5392,270625,165472
104908,2226417,93394,126284,165472
104913,1979320,116511,117709,165472
104925,2404311,134,201,165472
104944,2370248,488953,30233,165472
105020,97081,1552,5143,165472
105037,1758795,2201555,2215447,165472
105121,1844203,796502,5045,165472
